"order_id","full_date","year","quarter","month","month_name","weekday","customer_name","segment","category","sub_category","product_name","region","state","city","ship_mode","sales","quantity","discount","profit","profit_margin_pct"
"CA-2017-166898","2017-09-11 00:00:00",2017,3,9,"September","Monday","Ken Heidel","Corporate","Office Supplies","Paper","Xerox 192","West","California","Santa Ana","Second Class",19.44,3,0.0,9.33,47.99
"CA-2014-145576","2014-09-14 00:00:00",2014,3,9,"September","Sunday","Cynthia Arntzen","Consumer","Furniture","Furnishings","Advantus Panel Wall Acrylic Frame","South","Florida","Tampa","Second Class",13.13,3,0.2,3.77,28.71
"CA-2017-102925","2017-11-05 00:00:00",2017,4,11,"November","Sunday","Christina DeMoss","Consumer","Furniture","Chairs","Harbour Creations 67200 Series Stacking Chairs","East","New York","New York City","Second Class",128.12,2,0.1,24.2,18.89
"CA-2017-102925","2017-11-05 00:00:00",2017,4,11,"November","Sunday","Christina DeMoss","Consumer","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","East","New York","New York City","Second Class",11.42,1,0.2,3.71,32.49
"CA-2017-102925","2017-11-05 00:00:00",2017,4,11,"November","Sunday","Christina DeMoss","Consumer","Technology","Phones","Anker Astro 15000mAh USB Portable Charger","East","New York","New York City","Second Class",99.98,2,0.0,4.0,4.00
"US-2016-101497","2016-09-29 00:00:00",2016,3,9,"September","Thursday","Pamela Stobb","Consumer","Office Supplies","Paper","Xerox 1887","West","California","Los Angeles","Second Class",18.97,1,0.0,9.11,48.02
"CA-2014-113257","2014-12-16 00:00:00",2014,4,12,"December","Tuesday","Sean Christensen","Consumer","Furniture","Furnishings","Longer-Life Soft White Bulbs","Central","Texas","Beaumont","Second Class",8.62,7,0.6,-2.59,-30.05
"CA-2016-120082","2016-03-25 00:00:00",2016,1,3,"March","Friday","Damala Kotsonis","Corporate","Office Supplies","Art","Newell 319","East","New York","New York City","Second Class",59.52,3,0.0,17.86,30.01
"CA-2017-120404","2017-11-20 00:00:00",2017,4,11,"November","Monday","Katharine Harms","Corporate","Furniture","Furnishings","Tensor Brushed Steel Torchiere Floor Lamp","East","New York","New York City","Second Class",50.97,3,0.0,9.17,17.99
"CA-2017-120404","2017-11-20 00:00:00",2017,4,11,"November","Monday","Katharine Harms","Corporate","Technology","Phones","Apple iPhone 5S","East","New York","New York City","Second Class",569.99,1,0.0,171.0,30.00
"CA-2015-134747","2015-10-12 00:00:00",2015,4,10,"October","Monday","Daniel Lacy","Consumer","Technology","Phones","AT&T 17929 Lendline Telephone","Central","Indiana","Noblesville","Second Class",135.72,3,0.0,35.29,26.00
"CA-2015-134747","2015-10-12 00:00:00",2015,4,10,"October","Monday","Daniel Lacy","Consumer","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs","Central","Indiana","Noblesville","Second Class",12.56,2,0.0,5.65,44.98
"CA-2015-134747","2015-10-12 00:00:00",2015,4,10,"October","Monday","Daniel Lacy","Consumer","Technology","Phones","Samsung Rugby III","Central","Indiana","Noblesville","Second Class",263.96,4,0.0,71.27,27.00
"US-2016-147711","2016-09-03 00:00:00",2016,3,9,"September","Saturday","Herbert Flentye","Consumer","Furniture","Bookcases","Sauder Camden County Collection Libraries, Planked Cherry Finish","East","Maryland","Baltimore","Second Class",344.94,3,0.0,31.04,9.00
"CA-2016-162943","2016-07-24 00:00:00",2016,3,7,"July","Sunday","Darren Budd","Corporate","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","East","New York","New York City","Second Class",253.76,2,0.1,31.02,12.22
"CA-2016-154767","2016-06-28 00:00:00",2016,2,6,"June","Tuesday","Becky Pak","Consumer","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","East","New Jersey","Paterson","Second Class",275.24,4,0.0,121.11,44.00
"CA-2016-154767","2016-06-28 00:00:00",2016,2,6,"June","Tuesday","Becky Pak","Consumer","Office Supplies","Binders","Ibico Presentation Index for Binding Systems","East","New Jersey","Paterson","Second Class",7.96,2,0.0,3.74,46.98
"CA-2016-154767","2016-06-28 00:00:00",2016,2,6,"June","Tuesday","Becky Pak","Consumer","Office Supplies","Paper","Xerox 1960","East","New Jersey","Paterson","Second Class",61.96,2,0.0,27.88,45.00
"US-2015-141453","2015-11-30 00:00:00",2015,4,11,"November","Monday","Deborah Brumfield","Home Office","Office Supplies","Binders","GBC Instant Report Kit","Central","Texas","Austin","Second Class",3.88,3,0.8,-5.82,-150.00
"CA-2017-120404","2017-11-20 00:00:00",2017,4,11,"November","Monday","Katharine Harms","Corporate","Technology","Accessories","Maxell 4.7GB DVD+R 5/Pack","East","New York","New York City","Second Class",2.97,3,0.0,1.34,45.12
"CA-2016-154767","2016-06-28 00:00:00",2016,2,6,"June","Tuesday","Becky Pak","Consumer","Office Supplies","Appliances","Disposable Triple-Filter Dust Bags","East","New Jersey","Paterson","Second Class",8.74,2,0.0,2.27,25.97
"CA-2016-154767","2016-06-28 00:00:00",2016,2,6,"June","Tuesday","Becky Pak","Consumer","Furniture","Chairs","Global Armless Task Chair, Royal Blue","East","New Jersey","Paterson","Second Class",121.96,2,0.0,20.73,17.00
"CA-2017-128629","2017-07-10 00:00:00",2017,3,7,"July","Monday","Becky Pak","Consumer","Furniture","Furnishings","Eldon 200 Class Desk Accessories, Smoke","South","Georgia","Columbus","Second Class",18.84,3,0.0,7.91,41.99
"CA-2015-152513","2015-07-04 00:00:00",2015,3,7,"July","Saturday","Julie Prescott","Home Office","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","West","California","San Diego","Second Class",22.85,2,0.2,7.43,32.52
"CA-2017-153339","2017-11-03 00:00:00",2017,4,11,"November","Friday","Don Jones","Corporate","Furniture","Furnishings","Telescoping Adjustable Floor Lamp","South","Tennessee","Murfreesboro","Second Class",15.99,1,0.2,1.0,6.25
"CA-2017-130148","2017-09-24 00:00:00",2017,3,9,"September","Sunday","Neil Knudson","Home Office","Office Supplies","Supplies","Acme Value Line Scissors","West","California","San Francisco","Second Class",7.3,2,0.0,2.19,30.00
"CA-2017-111269","2017-06-16 00:00:00",2017,2,6,"June","Friday","Christine Sundaresam","Consumer","Office Supplies","Art","Newell 330","East","Ohio","Dublin","Second Class",23.92,5,0.2,1.79,7.48
"CA-2017-111269","2017-06-16 00:00:00",2017,2,6,"June","Friday","Christine Sundaresam","Consumer","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac","East","Ohio","Dublin","Second Class",479.95,6,0.2,107.99,22.50
"CA-2017-145443","2017-08-10 00:00:00",2017,3,8,"August","Thursday","Steve Chapman","Corporate","Office Supplies","Paper","Xerox 1906","Central","Indiana","Richmond","Second Class",177.2,5,0.0,83.28,47.00
"CA-2017-130148","2017-09-24 00:00:00",2017,3,9,"September","Sunday","Neil Knudson","Home Office","Office Supplies","Paper","Array Memo Cubes","West","California","San Francisco","Second Class",31.08,6,0.0,15.23,49.00
"CA-2017-118668","2017-01-02 00:00:00",2017,1,1,"January","Monday","Fred Wasserman","Corporate","Technology","Accessories","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","West","California","Los Angeles","Second Class",16.59,1,0.0,5.81,35.02
"US-2016-158708","2016-06-26 00:00:00",2016,2,6,"June","Sunday","Alejandro Ballentine","Home Office","Technology","Accessories","Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive","Central","Texas","Plano","Second Class",13.62,2,0.2,3.57,26.21
"CA-2015-156335","2015-09-25 00:00:00",2015,3,9,"September","Friday","Phillina Ober","Home Office","Technology","Accessories","Memorex Micro Travel Drive 16 GB","East","New Jersey","Bayonne","Second Class",63.96,4,0.0,19.83,31.00
"CA-2015-156335","2015-09-25 00:00:00",2015,3,9,"September","Friday","Phillina Ober","Home Office","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders","East","New Jersey","Bayonne","Second Class",14.46,3,0.0,7.09,49.03
"CA-2015-156335","2015-09-25 00:00:00",2015,3,9,"September","Friday","Phillina Ober","Home Office","Technology","Phones","netTALK DUO VoIP Telephone Service","East","New Jersey","Bayonne","Second Class",104.98,2,0.0,52.49,50.00
"CA-2017-102414","2017-05-15 00:00:00",2017,2,5,"May","Monday","Joseph Airdo","Consumer","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural","West","Arizona","Phoenix","Second Class",29.59,1,0.2,2.59,8.75
"CA-2017-102414","2017-05-15 00:00:00",2017,2,5,"May","Monday","Joseph Airdo","Consumer","Office Supplies","Binders","Avery Durable Slant Ring Binders","West","Arizona","Phoenix","Second Class",4.75,2,0.7,-3.17,-66.74
"CA-2014-135657","2014-06-03 00:00:00",2014,2,6,"June","Tuesday","Steven Cartwright","Consumer","Furniture","Tables","KI Adjustable-Height Table","West","Washington","Seattle","Second Class",515.88,6,0.0,113.49,22.00
"CA-2015-114069","2015-07-13 00:00:00",2015,3,7,"July","Monday","Natalie DeCherney","Consumer","Office Supplies","Binders","GBC Plastic Binding Combs","East","New York","New York City","Second Class",11.81,2,0.2,4.28,36.24
"CA-2015-114069","2015-07-13 00:00:00",2015,3,7,"July","Monday","Natalie DeCherney","Consumer","Furniture","Chairs","Safco Contoured Stacking Chairs","East","New York","New York City","Second Class",1931.04,9,0.1,321.84,16.67
"CA-2015-114069","2015-07-13 00:00:00",2015,3,7,"July","Monday","Natalie DeCherney","Consumer","Office Supplies","Paper","Easy-staple paper","East","New York","New York City","Second Class",9.96,2,0.0,4.68,46.99
"US-2017-166394","2017-09-04 00:00:00",2017,3,9,"September","Monday","Vivian Mathis","Consumer","Office Supplies","Fasteners","Staples","East","New Hampshire","Nashua","Second Class",14.82,6,0.0,6.97,47.03
"CA-2017-102414","2017-05-15 00:00:00",2017,2,5,"May","Monday","Joseph Airdo","Consumer","Office Supplies","Paper","Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream","West","Arizona","Phoenix","Second Class",15.55,3,0.2,5.64,36.27
"CA-2017-100783","2017-09-04 00:00:00",2017,3,9,"September","Monday","Julie Kriz","Home Office","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener, Blue","Central","Texas","Garland","Second Class",30.38,1,0.2,3.8,12.51
"CA-2017-166898","2017-09-11 00:00:00",2017,3,9,"September","Monday","Ken Heidel","Corporate","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4","West","California","Santa Ana","Second Class",143.95,6,0.2,17.99,12.50
"CA-2017-163069","2017-08-18 00:00:00",2017,3,8,"August","Friday","Pauline Johnson","Consumer","Office Supplies","Art","Newell 325","East","Ohio","Columbus","Second Class",9.91,3,0.2,1.24,12.51
"CA-2017-144225","2017-09-30 00:00:00",2017,3,9,"September","Saturday","Cindy Chapman","Consumer","Office Supplies","Paper","Green Bar Computer Printout Paper","East","Maryland","Baltimore","Second Class",164.88,3,0.0,80.79,49.00
"CA-2017-160899","2017-08-11 00:00:00",2017,3,8,"August","Friday","Daniel Raglin","Home Office","Office Supplies","Binders","Satellite Sectional Post Binders","South","Louisiana","Lake Charles","Second Class",477.51,11,0.0,219.65,46.00
"CA-2017-140494","2017-03-10 00:00:00",2017,1,3,"March","Friday","Candace McMahon","Corporate","Technology","Accessories","Maxell LTO Ultrium - 800 GB","West","California","San Francisco","Second Class",111.96,4,0.0,21.27,19.00
"CA-2017-145037","2017-09-02 00:00:00",2017,3,9,"September","Saturday","Ted Butterfield","Consumer","Office Supplies","Paper","Xerox 1890","East","Connecticut","Meriden","Second Class",146.82,3,0.0,73.41,50.00
"CA-2017-145037","2017-09-02 00:00:00",2017,3,9,"September","Saturday","Ted Butterfield","Consumer","Office Supplies","Paper","Xerox 191","East","Connecticut","Meriden","Second Class",79.92,4,0.0,37.56,47.00
"US-2014-164644","2014-07-22 00:00:00",2014,3,7,"July","Tuesday","John Lucas","Consumer","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","Central","Texas","Houston","Second Class",26.63,1,0.2,1.33,4.99
"CA-2014-100860","2014-03-26 00:00:00",2014,1,3,"March","Wednesday","Cindy Stewart","Consumer","Office Supplies","Labels","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","West","California","Pomona","Second Class",18.75,5,0.0,9.0,48.00
"CA-2016-106278","2016-09-02 00:00:00",2016,3,9,"September","Friday","Becky Martin","Consumer","Office Supplies","Envelopes","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","West","Washington","Des Moines","Second Class",65.94,3,0.0,30.99,47.00
"CA-2017-145037","2017-09-02 00:00:00",2017,3,9,"September","Saturday","Ted Butterfield","Consumer","Office Supplies","Storage","Crate-A-Files","East","Connecticut","Meriden","Second Class",10.9,1,0.0,2.83,25.96
"CA-2014-127488","2014-09-22 00:00:00",2014,3,9,"September","Monday","Maribeth Schnelling","Consumer","Office Supplies","Labels","Avery File Folder Labels","South","Florida","Boca Raton","Second Class",4.61,2,0.2,1.67,36.23
"CA-2016-106278","2016-09-02 00:00:00",2016,3,9,"September","Friday","Becky Martin","Consumer","Furniture","Chairs","Global Leather Task Chair, Black","West","Washington","Des Moines","Second Class",215.98,3,0.2,-2.7,-1.25
"CA-2015-162950","2015-06-28 00:00:00",2015,2,6,"June","Sunday","Dorothy Wardle","Corporate","Office Supplies","Paper","Xerox 1999","East","Ohio","Troy","Second Class",15.55,3,0.2,5.44,34.98
"CA-2015-128993","2015-09-12 00:00:00",2015,3,9,"September","Saturday","Craig Carreira","Consumer","Technology","Accessories","Memorex Froggy Flash Drive 4 GB","West","Washington","Seattle","Second Class",21.98,2,0.0,8.57,38.99
"CA-2017-137428","2017-12-16 00:00:00",2017,4,12,"December","Saturday","Andy Yotov","Corporate","Furniture","Chairs","Global Deluxe Stacking Chair, Gray","West","California","Oceanside","Second Class",81.57,2,0.2,9.18,11.25
"CA-2017-137428","2017-12-16 00:00:00",2017,4,12,"December","Saturday","Andy Yotov","Corporate","Furniture","Chairs","Global Value Steno Chair, Gray","West","California","Oceanside","Second Class",97.18,2,0.2,6.07,6.25
"CA-2017-137428","2017-12-16 00:00:00",2017,4,12,"December","Saturday","Andy Yotov","Corporate","Office Supplies","Binders","Prestige Round Ring Binders","West","California","Oceanside","Second Class",24.32,5,0.2,8.21,33.76
"CA-2017-137428","2017-12-16 00:00:00",2017,4,12,"December","Saturday","Andy Yotov","Corporate","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","West","California","Oceanside","Second Class",18.96,2,0.0,7.58,39.98
"US-2017-124968","2017-09-08 00:00:00",2017,3,9,"September","Friday","Michelle Moray","Consumer","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Central","Illinois","Chicago","Second Class",765.63,7,0.5,-566.56,-74.00
"CA-2014-141838","2014-03-26 00:00:00",2014,1,3,"March","Wednesday","Damala Kotsonis","Corporate","Technology","Phones","Griffin GC17055 Auxiliary Audio Cable","West","California","San Francisco","Second Class",28.78,2,0.2,2.88,10.01
"CA-2017-167941","2017-11-06 00:00:00",2017,4,11,"November","Monday","Jill Fjeld","Consumer","Office Supplies","Appliances","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","South","North Carolina","Fayetteville","Second Class",499.58,3,0.2,43.71,8.75
"CA-2017-167941","2017-11-06 00:00:00",2017,4,11,"November","Monday","Jill Fjeld","Consumer","Office Supplies","Paper","Xerox 220","South","North Carolina","Fayetteville","Second Class",31.1,6,0.2,10.89,35.02
"CA-2017-167941","2017-11-06 00:00:00",2017,4,11,"November","Monday","Jill Fjeld","Consumer","Office Supplies","Binders","Avery Durable Poly Binders","South","North Carolina","Fayetteville","Second Class",13.27,8,0.7,-10.62,-80.03
"CA-2017-167941","2017-11-06 00:00:00",2017,4,11,"November","Monday","Jill Fjeld","Consumer","Furniture","Furnishings","Executive Impressions 12"" Wall Clock","South","North Carolina","Fayetteville","Second Class",28.27,2,0.2,6.36,22.50
"CA-2017-167941","2017-11-06 00:00:00",2017,4,11,"November","Monday","Jill Fjeld","Consumer","Office Supplies","Storage","Carina Double Wide Media Storage Towers in Natural & Black","South","North Carolina","Fayetteville","Second Class",259.14,4,0.2,-51.83,-20.00
"CA-2014-141838","2014-03-26 00:00:00",2014,1,3,"March","Wednesday","Damala Kotsonis","Corporate","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","West","California","San Francisco","Second Class",27.94,4,0.2,9.43,33.75
"CA-2014-141838","2014-03-26 00:00:00",2014,1,3,"March","Wednesday","Damala Kotsonis","Corporate","Office Supplies","Art","Newell 308","West","California","San Francisco","Second Class",3.36,2,0.0,0.84,25.00
"CA-2014-115791","2014-01-16 00:00:00",2014,1,1,"January","Thursday","Delfina Latchford","Consumer","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","East","Pennsylvania","Philadelphia","Second Class",127.1,6,0.2,28.6,22.50
"CA-2015-109337","2015-11-21 00:00:00",2015,4,11,"November","Saturday","Denise Leinenbach","Consumer","Technology","Accessories","Imation Bio 2GB USB Flash Drive Imation Corp","Central","Indiana","Lawrence","Second Class",393.54,3,0.0,165.29,42.00
"CA-2017-134607","2017-10-03 00:00:00",2017,4,10,"October","Tuesday","Hunter Lopez","Consumer","Office Supplies","Storage","X-Rack File for Hanging Folders","East","New York","Rochester","Second Class",22.58,2,0.0,5.87,26.00
"CA-2014-109232","2014-01-13 00:00:00",2014,1,1,"January","Monday","Natalie DeCherney","Consumer","Furniture","Chairs","Global Highback Leather Tilter in Burgundy","South","South Carolina","Mount Pleasant","Second Class",545.94,6,0.0,87.35,16.00
